# Constructed from biom file
SM030818-1	SM030818-24	SM030818-33	SM030818-62	SM030818-66	SM030818-91	SM030818-92	SM030818-93	SM030818-94	SM030818-95	SM030818-96	SM030818-97	SM030818-98	SM030818-99	SM030818-100	SM030818-101	SM030818-102	SM030818-103	SM030818-104	SM030818-105	SM030818-106	SM030818-107	SM030818-108	SM030818-109	SM030818-110	SM030818-111	SM030818-121	SM030818-126	SM030818-128	SM030818-130	SM030818-131	SM030818-132	SM030818-133	SM030818-134	SM030818-135	SM030818-136	SM030818-138	SM030818-139	SM030818-140	SM030818-141	SM030818-142	SM030818-143	SM030818-144	SM030818-145	SM030818-146	SM030818-147	SM030818-148	SM111418-7	SM111418-12	SM111418-44	SM111418-52	SM111418-59	SM111418-94	SM111418-113	SM071219-60	SM071219-66	SM071219-71	SM071219-89	SM071219-92	SM071219-95
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	2.71999949816e-06	1.74000003097e-05	0.0	7.49999811703e-73	0.0	0.0	1.20999962743e-06	0.000256180003566	0.0	0.0	2.36999985075e-05	3.42000051024e-220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26999933059e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.18999865938e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000249649951053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae	0.0	3.50800006244e-05	0.0	0.000233641941341	0.0	0.0	0.0	0.000107348001494	0.0	4.4999991804e-05	3.84999975724e-41	1.74000025959e-05	0.0	9.17000034846e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31999872605e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10999999999e-46	0.0	0.0	0.0	0.0	3.61180301189e-89	0.0	2.20999955712e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae	0.0	0.00326237105807	0.0	0.0	0.0	3.75000008827e-05	1.52699952983e-06	0.0	0.0	9.51999826609e-157	1.16999992623e-99	0.00237890735491	0.0	0.0	1.01999974384e-05	0.0	4.8409989374e-26	0.0	0.0	3.80000046128e-05	2.39999976888e-05	0.0	1.30000020544e-51	0.0179688259101	2.18000064986e-29	0.0	0.0018567508388	0.0	0.00528263880107	0.0	0.0	0.0	0.0	5.09000187063e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0347990539997	1.57999995891e-05	0.0	0.0	0.0	1.71999966277e-05	0.0	0.0	0.00860230572641	0.0	6.23999917568e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__NA	0.0	0.0	0.0	0.0	0.0413402143255	0.0	0.0	0.0	0.0	0.0	2.29999985498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000206255992233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6299987001e-93	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94000004092e-73	0.0	1.73999968309e-05	5.27999966708e-06	1.29000019246e-231	0.0	0.0	0.0	2.17999980009e-232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.27000216719e-70	0.0	0.0	0.0	0.0	1.58000004102e-06	0.0	0.0	0.0	9.10000334434e-205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014989997061	0.0	0.0	0.0	0.0	0.0	0.0	7.81000091452e-264
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae	1.12999979151e-06	4.24000007547e-05	0.0	0.000174799956114	0.0	6.09000014336e-73	6.81679790107e-05	4.0090000558e-128	0.0	4.22999922958e-182	1.57999990042e-05	0.000116948017448	0.000199806028572	0.0	1.57699960396e-05	4.64999957359e-223	0.000165069963767	0.0	1.70999950239e-05	0.0	0.0	0.0	6.83552453696e-54	4.3899994894e-127	7.46000222383e-17	4.33999998256e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33000159132e-166	0.0	1.7000001275e-05	0.0	6.32000299632e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000284417999998	0.0	0.0	0.0	0.0	0.000570819888574	0.0	0.0	0.00025821696177	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	0.0	0.0	3.2199992243e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__NA;f__NA	9.74999820112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72999974966e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.60999751766e-34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	2.19799959447e-05	0.000476056008474	1.65999960011e-05	0.00609424146997	0.0388484693058	0.00538380012678	0.00119401263236	0.0153677382142	0.00041192097619	0.00121903377798	0.12655940502	0.000232327034661	0.0	2.07000007866e-05	0.00853224985727	3.28799969849e-05	0.0360664150837	0.000818284020828	0.00167099051374	0.0	0.00251528875799	0.000165302011174	0.000998934157825	0.000742636913624	0.00179886353624	0.0	0.0	0.0	0.00717011972999	0.0	3.81999998854e-05	0.000120500012861	0.000161158952475	0.000856790314879	2.22399940638e-05	3.77000028275e-05	5.85699973751e-05	1.79000084864e-06	8.83000193719e-06	1.65000066986e-05	3.34000174505e-05	3.30999971729e-05	8.12999807319e-06	0.0	1.55799993995e-05	0.0	5.3399999701e-05	0.0	0.00531906486168	0.000551649796932	0.0	0.000307642917211	0.0140288872494	9.89899803703e-05	6.12999877155e-05	0.0202961669951	0.0	9.39999875824e-05	0.000676299253538	0.000934094109378
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	3.98999926384e-07	2.17000003863e-05	0.0	0.0	0.0	2.23000005249e-05	0.0	0.0	0.0	0.0	0.000294002981462	0.0	0.0	0.0	4.48699887317e-05	2.68999975333e-06	5.72999874226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28400024399e-05	0.0	2.00000073502e-43	0.0	0.0	1.97999991126e-06	0.0	0.0	2.53000102712e-06	0.0	0.0	0.0	6.12999841657e-06	0.0	0.0	1.03999999418e-05	0.0	0.0	0.0	0.0	0.0	8.36618835969e-26	1.28999974827e-05	0.0	4.08999939447e-05	0.0	1.23999983619e-05	2.50000093723e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	0.000667474011881	1.73999958083e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.26999976869e-241	1.11386056877e-29	3.79000056544e-05	0.000157400022508	0.0	6.93999825721e-05	3.39999968822e-06	0.000515629886819	0.0	2.62899923496e-05	5.70000069192e-07	0.0	0.0	1.80000028439e-67	0.0408316372509	2.45000073035e-06	0.000853119996572	0.0	0.0	0.000661309975096	0.0	1.20999999637e-06	0.0	1.55999953996e-06	9.880003631e-06	5.32999857735e-06	2.3800001785e-06	0.0	1.36000064478e-06	0.0	0.0	0.0	0.0	8.00999810163e-07	3.39599912278e-05	0.0	2.91000120329e-32	4.51899997469e-05	0.0	6.35999983461e-06	0.0	0.0	0.0	2.79999945102e-16	1.8799996272e-06	0.0	0.0	0.0	0.000113618984991	1.23000046112e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24000082322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29999991803e-05	0.0	0.0	0.0	0.0	0.0	8.8099980662e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47000026025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22999913787e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35999967768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105328993912	0.0	0.0	0.0	0.0	0.0	0.0	2.09999980743e-06	9.18999798279e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.93999924057e-06	0.0	0.0	0.0	0.0	3.75999990222e-06	1.12999958404e-06	0.0	5.73999845532e-06	0.0	1.90999962125e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae	1.84999965867e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__Brachyspiraceae	0.0	0.0	2.00999951579e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21000018052e-139	0.0	1.56000005928e-05	0.0	3.90999964145e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4900000906e-45	1.20999999637e-80	0.0	0.0	0.0	0.0	1.120000084e-05	1.78999991978e-47	0.0	6.18000135581e-06	3.37000136814e-06	0.0	9.16999921679e-06	7.13999830782e-06	4.45999884794e-06	0.0	0.0	1.34999999244e-05	0.0	4.6799998783e-60	3.92999855333e-192	0.0	0.0	0.0	1.09999978187e-14	6.77999864129e-63	0.0	0.0	5.9839992095e-05	6.60000247428e-192	5.3700006288e-229
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	9.14399831293e-05	0.000613301010917	0.000277735933093	0.0	0.0	5.07000370935e-54	0.000303395906583	0.0	0.0	0.0	0.0	0.00251105737463	0.0	0.000232045008818	0.000234738941049	4.95999954517e-05	0.0	0.0	0.00106133269115	0.0	3.69999964369e-37	1.98000013385e-05	0.0	4.06999952662e-21	0.0	0.0	1.7899998446e-05	0.0	0.0	0.0010825200281	0.000570694998288	0.00116799612466	7.22999786791e-05	0.00226870483377	7.24499806621e-05	0.000611439045858	7.43299966688e-05	5.66400268531e-05	0.000224114049168	0.000104420042392	0.00077970040737	0.00125249389302	6.10999855193e-05	0.00193046350134	0.000747886971176	0.00012178704974	5.71999996797e-05	0.0	0.000216792994362	9.01999667965e-05	1.57000002198e-37	0.000255309931294	2.23999956082e-05	5.98499881317e-05	0.00066576786658	0.000363443946191	0.0	0.000659131912927	0.000480813180252	0.000164403019251
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	4.33999919927e-74	0.0	7.55999817879e-06	0.0	0.0	0.0	1.21999962435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107839987457	4.45000132655e-06	0.0	0.000226979980295	0.0	0.0	0.000210493005464	4.85999998542e-05	7.80000083249e-05	2.8799991507e-05	2.27000083425e-05	9.59999743762e-05	0.0	0.0	3.63000172098e-05	9.17000201178e-05	2.6100010596e-06	6.55000342218e-05	0.000214322981695	1.58999962317e-06	1.24999967711e-05	0.000108903995803	0.00030106412296	5.17999997099e-06	0.0	8.959999767e-06	8.53999685634e-05	0.0	5.70999846339e-05	0.0	3.50999930397e-05	2.76999944489e-05	0.0	0.0	0.00020408497304	4.50000168701e-260	7.44000087119e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	0.0	0.0	0.0	2.56999935477e-25	0.0	0.0	3.12999903625e-46	0.0	0.0	0.0	1.28999991866e-23	0.0	0.0	0.0	8.25999792564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61999946265e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95000241556e-06	0.0	0.0	3.15999925108e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.6999990061e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Entomoplasmataceae	0.0	0.0	7.30999823902e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4699986263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28999999613e-05	0.0	1.11999966972e-05	0.0	6.61999823303e-06	9.2200006915e-06	2.91999986914e-19	2.10000099561e-06	1.57000034444e-05	0.0	0.0	0.0	4.75999887188e-06	7.35999809885e-06	0.0	0.0	0.0	0.0	0.0	3.02999888463e-06	0.0	2.81999924112e-05	0.0	0.0	0.0	0.0	0.0	2.38999968428e-05	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33999966348e-54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.34999777127e-06	0.0	1.41999993636e-05	2.92000138437e-06	0.0	3.5300014331e-06	0.0	0.0	0.0	4.30999888669e-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2399991503e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.0	0.0	3.87999906531e-28	0.0	0.0	0.0	4.61999857748e-05	0.0	0.0	0.0	0.0	2.42000036104e-154	0.0	0.0	0.0	6.61999939294e-62	0.0	0.0	0.0	5.37000065186e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97999946717e-05	0.0	0.0	0.0	0.000127263981158	0.0	0.0	0.0	0.0
k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35999982034e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__NA;o__NA;f__NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2699995325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5199968637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0.0	0.0	0.00167814759573	0.0	0.0	5.58000013135e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116314556152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0879222792825	0.0948049767156	0.00371704939672	0.0	9.37000344357e-05	4.15999888964e-06	0.00011012700826	0.0547498985463	0.000128000060685	0.11992587931	0.0168768538516	0.002574314345	0.0102718871227	0.0	0.534718618878	0.000482263981413	0.159287883056	0.00137889499228	0.0	0.0	0.0535014133056	0.0	0.0	0.0	0.00244087951597	0.0	0.0	0.0	0.0280549582939	3.74000140209e-06	0.00128382015033
